1	2	counts	3	4	label	connections	colour	id	idx	p1	p2	p1p2
779	777	22	Two legal guardians need to agree	Disagree to Revising and Updating	Two legal guardians need to agree Disagree to Revising and Updating	779 777	#9d464b	404	38	0.054455445544554455	0.5789473684210527	0.03152683689421574
777	774	22	Strongly disagree to dissemination of GK	Non Law Students	Strongly disagree to dissemination of GK Non Law Students	777 774	#464e10	56	292	0.39285714285714285	0.07534246575342465	0.029598825831702542
1013	1006	22	Neutral towards to Revising and Updating	75 percent	Neutral towards to Revising and Updating 75 percent	1013 1006	#d0053c	83	219	0.26506024096385544	0.1004566210045662	0.02662705616988502
779	777	22	Two legal guardians need to agree	Neutral towards to dissemination of GK	Two legal guardians need to agree Neutral towards to dissemination of GK	779 777	#f116a9	404	48	0.054455445544554455	0.4583333333333333	0.02495874587458746
777	775	22	Strongly disagree to dissemination of GK	Medium Concern	Strongly disagree to dissemination of GK Medium Concern	777 775	#6f3f9c	56	348	0.39285714285714285	0.06321839080459771	0.024835796387520526
780	775	22	Neutral towards to Revising and Updating	High GK Confidence	Neutral towards to Revising and Updating High GK Confidence	780 775	#b0cf5e	83	254	0.26506024096385544	0.08661417322834646	0.02295797362679063
767	760	22	Neutral towards to Policymaking	Agree to dissemination of GK	Neutral towards to Policymaking Agree to dissemination of GK	767 760	#e3ca00	68	339	0.3235294117647059	0.06489675516224189	0.020996009023078258
783	777	22	Two legal guardians need to agree	I am not interested	Two legal guardians need to agree I am not interested	783 777	#f6120f	404	61	0.054455445544554455	0.36065573770491804	0.01963966888492128
1015	1009	22	High Concern	90 percent	High Concern 90 percent	1015 1009	#a2e9b0	224	116	0.09821428571428571	0.1896551724137931	0.018626847290640392
779	774	22	I am not interested	Female Participants	I am not interested Female Participants	779 774	#1e9174	61	497	0.36065573770491804	0.04426559356136821	0.01596464030082132
780	778	22	I am worried some information about my physical or mental health could be used against me for example employment; legal matters; obtaining insurance	I am worried that I might find out something about myself I would rather not know	I am worried some information about my physical or mental health could be used against me for example employment; legal matters; obtaining insurance I am worried that I might find out something about myself I would rather not know	780 778	#2bff81	448	81	0.049107142857142856	0.2716049382716049	0.01333774250440917
1013	1010	22	Older Participants	75 percent	Older Participants 75 percent	1013 1010	#11ab6b	174	219	0.12643678160919541	0.1004566210045662	0.012701411851152051
780	774	22	I am worried that I might find out something about myself I would rather not know	Female Participants	I am worried that I might find out something about myself I would rather not know Female Participants	780 774	#1e1c99	81	497	0.2716049382716049	0.04426559356136821	0.012022753806791365
780	774	22	I am worried that I might find out something about myself I would rather not know	Low GK Confidence	I am worried that I might find out something about myself I would rather not know Low GK Confidence	780 774	#4808a7	81	519	0.2716049382716049	0.04238921001926782	0.011513118770665333
761	756	22	Strongly agree to Revising and Updating	Agree to Policymaking	Strongly agree to Revising and Updating Agree to Policymaking	761 756	#2a7970	231	318	0.09523809523809523	0.06918238993710692	0.00658879904162923
783	774	22	I am worried some information about my physical or mental health could be used against me for example employment; legal matters; obtaining insurance	High Genetic Curiosity	I am worried some information about my physical or mental health could be used against me for example employment; legal matters; obtaining insurance High Genetic Curiosity	783 774	#6f1974	448	188	0.049107142857142856	0.11702127659574468	0.005746580547112462
781	774	22	I would not want to be labelled as having any deficiency	Low GK Confidence	I would not want to be labelled as having any deficiency Low GK Confidence	781 774	#85ad16	164	519	0.13414634146341464	0.04238921001926782	0.005686357441609098
777	775	22	Do not know whether the data will be stored securely	Male Participants	Do not know whether the data will be stored securely Male Participants	777 775	#05c652	343	276	0.0641399416909621	0.07971014492753623	0.0051126040478303115
781	776	21	Disagree to Policymaking	Law Students	Disagree to Policymaking Law Students	781 776	#b14436	39	269	0.5384615384615384	0.07806691449814127	0.042036030883614524
777	775	21	Strongly disagree to Policymaking	Low Genetic Curiosity	Strongly disagree to Policymaking Low Genetic Curiosity	777 775	#a085b8	45	258	0.4666666666666667	0.08139534883720931	0.037984496124031014
781	775	21	Disagree to dissemination of GK	Medium Concern	Disagree to dissemination of GK Medium Concern	781 775	#3eb24e	35	348	0.6	0.0603448275862069	0.03620689655172414
776	775	21	Strongly disagree to dissemination of GK	Male Participants	Strongly disagree to dissemination of GK Male Participants	776 775	#2defd9	56	276	0.375	0.07608695652173914	0.028532608695652176
782	777	21	Prohibited until child has legal capacity	Neutral towards to Policymaking	Prohibited until child has legal capacity Neutral towards to Policymaking	782 777	#8c6335	230	68	0.09130434782608696	0.3088235294117647	0.02819693094629156
777	775	21	Strongly disagree to Policymaking	Medium Concern	Strongly disagree to Policymaking Medium Concern	777 775	#1fd538	45	348	0.4666666666666667	0.0603448275862069	0.028160919540229888
779	778	21	Two legal guardians need to agree	Disagree to Policymaking	Two legal guardians need to agree Disagree to Policymaking	779 778	#aec309	404	39	0.05198019801980198	0.5384615384615384	0.027989337395277987
777	775	21	Do not know	High GK Confidence	Do not know High GK Confidence	777 775	#1750fe	64	254	0.328125	0.08267716535433071	0.027128444881889764
780	774	21	One legal guardian sufficient	Female Participants	One legal guardian sufficient Female Participants	780 774	#923b96	33	497	0.6363636363636364	0.04225352112676056	0.026888604353393086
781	776	21	Neutral towards to Revising and Updating	High Concern	Neutral towards to Revising and Updating High Concern	781 776	#c44b47	83	224	0.25301204819277107	0.09375	0.023719879518072286
783	775	21	I am worried some information about my physical or mental health could be used against me for example employment; legal matters; obtaining insurance	Not Students	I am worried some information about my physical or mental health could be used against me for example employment; legal matters; obtaining insurance Not Students	783 775	#3ba9ba	448	212	0.046875	0.09905660377358491	0.004643278301886792
783	775	20	One legal guardian sufficient	Strongly agree to Policymaking	One legal guardian sufficient Strongly agree to Policymaking	783 775	#b00598	33	278	0.6060606060606061	0.07194244604316546	0.043601482450403316
781	776	20	Disagree to dissemination of GK	Law Students	Disagree to dissemination of GK Law Students	781 776	#f65d56	35	269	0.5714285714285714	0.07434944237918216	0.04248539564524695
781	775	20	Disagree to Policymaking	Low Genetic Curiosity	Disagree to Policymaking Low Genetic Curiosity	781 775	#e8d800	39	258	0.5128205128205128	0.07751937984496124	0.03975352812562114
779	775	20	Neutral towards to dissemination of GK	Male Participants	Neutral towards to dissemination of GK Male Participants	779 775	#1961dd	48	276	0.4166666666666667	0.07246376811594203	0.030193236714975848
779	774	20	Two legal guardians need to agree	Strongly disagree to Revising and Updating	Two legal guardians need to agree Strongly disagree to Revising and Updating	779 774	#6ffda4	404	41	0.04950495049504951	0.4878048780487805	0.02414875633904854
778	776	20	Do not know	Law Students	Do not know Law Students	778 776	#5bccac	64	269	0.3125	0.07434944237918216	0.023234200743494426
780	774	20	I am not interested	Non Law Students	I am not interested Non Law Students	780 774	#dc093c	61	292	0.32786885245901637	0.0684931506849315	0.022456770716370984
778	775	20	Do not know whether the data will be stored securely	Not Students	Do not know whether the data will be stored securely Not Students	778 775	#7103a6	343	212	0.05830903790087463	0.09433962264150944	0.0055008526321579845
1014	1010	20	Do not know whether the data will be stored securely	75 percent	Do not know whether the data will be stored securely 75 percent	1014 1010	#8b9435	343	219	0.05830903790087463	0.091324200913242	0.005325026292317318
777	774	20	Do not know who will have access to that information	Low Concern	Do not know who will have access to that information Low Concern	777 774	#0fd34f	383	201	0.05221932114882506	0.09950248756218906	0.005195952353116922
1019	1011	20	I am worried some information about my physical or mental health could be used against me for example employment; legal matters; obtaining insurance	Correct – More than 99 percent	I am worried some information about my physical or mental health could be used against me for example employment; legal matters; obtaining insurance Correct – More than 99 percent	1019 1011	#d7215e	448	209	0.044642857142857144	0.09569377990430622	0.0042720437457279565
778	774	19	Do not know	Low Concern	Do not know Low Concern	778 774	#88bc22	64	201	0.296875	0.0945273631840796	0.02806281094527363
778	775	19	Do not know	Not Students	Do not know Not Students	778 775	#6b9aaf	64	212	0.296875	0.08962264150943396	0.026606721698113206
1011	1005	19	Neutral towards to Policymaking	75 percent	Neutral towards to Policymaking 75 percent	1011 1005	#6c39a5	68	219	0.27941176470588236	0.0867579908675799	0.02424120333064733
781	774	19	Neutral towards to Revising and Updating	High Genetic Curiosity	Neutral towards to Revising and Updating High Genetic Curiosity	781 774	#78c7df	83	188	0.2289156626506024	0.10106382978723404	0.023135093565752368
786	781	19	One legal guardian sufficient	I am concerned my data will be used for other purposes without my knowledge	One legal guardian sufficient I am concerned my data will be used for other purposes without my knowledge	786 781	#4a0a39	33	498	0.5757575757575758	0.03815261044176707	0.02196665449677498
778	775	19	Do not know	Low Genetic Curiosity	Do not know Low Genetic Curiosity	778 775	#7cda46	64	258	0.296875	0.07364341085271318	0.021862887596899225
780	774	19	One legal guardian sufficient	Low GK Confidence	One legal guardian sufficient Low GK Confidence	780 774	#ddafc1	33	519	0.5757575757575758	0.036608863198458574	0.02107783032638524
1012	1008	19	Disagree to Revising and Updating	Less than 50 percent	Disagree to Revising and Updating Less than 50 percent	1012 1008	#e4174f	38	451	0.5	0.04212860310421286	0.02106430155210643
